Shimmer_8663_TimestampSync_Unix_CAL,Shimmer_8663_Accel_LN_X_LPF_CAL,Shimmer_8663_Accel_LN_Y_LPF_CAL,Shimmer_8663_Accel_LN_Z_LPF_CAL,Shimmer_8663_ECGtoHR_LA_RA_LPF_CAL,Shimmer_8663_ECGtoHR_LL_LA_LPF_CAL,Shimmer_8663_ECGtoHR_LL_RA_LPF_CAL
ms,m/(s^2),m/(s^2),m/(s^2),BPM,BPM,BPM
1.71E+12,1.84163175,11.08392348,2.897521225,79.38478077,79.65184254,77.57607885
1.71E+12,1.841876231,11.08415932,2.897254239,79.36409002,79.61093458,77.57594627
1.71E+12,1.842114076,11.08438716,2.897004306,79.34324486,79.56965294,77.57585757
1.71E+12,1.842345112,11.08460651,2.896771382,79.32226089,79.52803279,77.57580289
1.71E+12,1.842569202,11.08481689,2.896555423,79.30115446,79.48611055,77.57577328
1.71E+12,1.842786236,11.08501784,2.896356397,79.27994267,79.44392378,77.57576062
1.71E+12,1.842996138,11.08520889,2.896174273,79.25864323,79.40151104,77.57575758
1.71E+12,1.843198855,11.0853896,2.896009084,79.23727443,79.35891177,77.57575758
1.71E+12,1.843394347,11.08555951,2.895860903,79.21585505,79.31616619,77.57575758
1.71E+12,1.843582599,11.08571817,2.895729802,79.19440427,79.27331511,77.57575758
1.71E+12,1.843763606,11.08586517,2.895615848,79.17294266,79.23039988,77.57575758
1.71E+12,1.843937365,11.08600013,2.895519091,79.15149189,79.18746296,77.57575758
1.71E+12,1.844103895,11.08612268,2.89543959,79.1300736,79.14454773,77.57575758
1.71E+12,1.844263237,11.08623246,2.895377409,79.10870792,79.10169748,77.57575758
1.71E+12,1.844415455,11.08632908,2.895332657,79.0874132,79.05895485,77.57575733
1.71E+12,1.844560643,11.08641217,2.895305475,79.06620721,79.01636163,77.57575632
1.71E+12,1.844698896,11.08648135,2.895296029,79.04510712,78.97395906,77.57575395
1.71E+12,1.844830322,11.08653629,2.895304542,79.02412934,78.93178775,77.57574958
1.71E+12,1.844955045,11.08657665,2.895331249,79.00328953,78.8898875,77.57574248
1.71E+12,1.845073212,11.0866021,2.895376414,78.98260246,78.84829725,77.57573187
1.71E+12,1.845184998,11.08661234,2.895440327,78.96208197,78.8070549,77.5757169
1.71E+12,1.845290596,11.08660709,2.895523275,78.94174087,78.76619727,77.5756966
1.71E+12,1.845390206,11.08658609,2.895625566,78.92159088,78.7257599,77.57566997
1.71E+12,1.845484034,11.08654912,2.895747518,78.90164254,78.68577702,77.57563588
1.71E+12,1.8455723,11.08649598,2.895889459,78.88190516,78.64628143,77.57559313
1.71E+12,1.84565522,11.08642645,2.896051737,78.86238673,78.60730439,77.57554041
1.71E+12,1.845732997,11.08634038,2.896234691,78.84309386,78.56887552,77.57547631
1.71E+12,1.845805838,11.08623762,2.896438664,78.82403172,78.53102276,77.57539932
1.71E+12,1.845873968,11.08611804,2.896664011,78.80520399,78.49377224,77.57530779
1.71E+12,1.845937613,11.08598155,2.896911093,78.78661278,78.45714826,77.57519999
1.71E+12,1.845996991,11.08582807,2.897180283,78.76825858,78.42117317,77.57507404
1.71E+12,1.846052316,11.08565756,2.897471966,78.75014025,78.38586735,77.57492793
1.71E+12,1.846103809,11.08547,2.897786531,78.73225493,78.35124914,77.57475954
1.71E+12,1.846151685,11.08526542,2.898124364,78.71459804,78.3173348,77.57456659
1.71E+12,1.846196149,11.08504389,2.89848584,78.69716323,78.28413847,77.57434667
1.71E+12,1.846237409,11.08480548,2.898871309,78.67994237,78.25167217,77.57409724
1.71E+12,1.846275683,11.08455034,2.899281094,78.66292551,78.21994573,77.57381559
1.71E+12,1.846311202,11.0842786,2.899715502,78.64610089,78.1889668,77.57349888
1.71E+12,1.846344207,11.08399044,2.900174832,78.62945495,78.15874088,77.57314412
1.71E+12,1.846374951,11.08368602,2.900659341,78.61297228,78.12927125,77.57274815
1.71E+12,1.846403675,11.08336555,2.901169254,78.5966357,78.10055904,77.57230768
1.71E+12,1.846430615,11.08302925,2.901704777,78.58042622,78.07260323,77.57181925
